,Unnamed: 0,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,poisonous
285,285,f,y,n,t,a,f,c,b,n,e,s,y,w,w,p,w,o,p,k,s,g,e
286,286,b,y,y,t,a,f,c,b,g,e,s,s,w,w,p,w,o,p,k,s,m,e
287,287,b,y,w,t,a,f,c,b,g,e,s,s,w,w,p,w,o,p,k,s,g,e
288,288,x,y,n,t,l,f,c,b,n,e,s,y,w,w,p,w,o,p,n,y,p,e
289,289,f,f,g,f,n,f,c,n,p,e,s,s,w,w,p,w,o,p,n,y,u,e
290,290,x,f,g,f,n,f,c,n,g,e,s,s,w,w,p,w,o,p,k,y,u,e
291,291,b,y,y,t,l,f,c,b,n,e,s,s,w,w,p,w,o,p,k,s,g,e
292,292,x,s,y,t,l,f,c,b,n,e,s,s,w,w,p,w,o,p,k,s,m,e
293,293,b,y,w,t,l,f,c,b,k,e,s,s,w,w,p,w,o,p,n,s,g,e
294,294,x,s,w,t,a,f,c,b,g,e,s,s,w,w,p,w,o,p,k,s,m,e
295,295,b,s,y,t,a,f,c,b,g,e,s,s,w,w,p,w,o,p,n,n,m,e
296,296,x,s,y,t,a,f,c,b,k,e,s,s,w,w,p,w,o,p,k,s,m,e
297,297,x,f,g,f,n,f,w,b,p,t,f,f,w,w,p,w,o,e,k,s,g,e
298,298,f,s,y,t,a,f,w,n,p,t,s,s,w,w,p,w,o,p,n,v,d,e
299,299,x,y,w,t,p,f,c,n,p,e,s,s,w,w,p,w,o,p,k,s,g,p
300,300,x,f,w,f,n,f,w,b,k,t,f,s,w,w,p,w,o,e,k,a,g,e
301,301,b,y,w,t,a,f,c,b,w,e,s,s,w,w,p,w,o,p,k,s,g,e
302,302,x,s,y,t,l,f,w,n,w,t,s,s,w,w,p,w,o,p,n,v,d,e
303,303,b,y,w,t,a,f,c,b,n,e,s,s,w,w,p,w,o,p,k,s,g,e
304,304,x,y,w,t,l,f,c,b,g,e,s,s,w,w,p,w,o,p,k,s,g,e
305,305,x,f,n,t,n,f,c,b,p,t,s,s,g,p,p,w,o,p,n,y,d,e
306,306,b,y,w,t,l,f,c,b,k,e,s,s,w,w,p,w,o,p,n,s,m,e
307,307,x,s,y,t,l,f,c,b,g,e,s,s,w,w,p,w,o,p,n,n,m,e
308,308,f,y,n,t,a,f,c,b,p,e,s,y,w,w,p,w,o,p,k,y,g,e
309,309,x,f,w,f,n,f,w,b,n,t,s,s,w,w,p,w,o,e,n,s,g,e
310,310,x,s,y,t,l,f,c,b,w,e,s,s,w,w,p,w,o,p,k,s,g,e
311,311,x,y,w,t,p,f,c,n,n,e,s,s,w,w,p,w,o,p,n,v,g,p
312,312,x,y,y,t,l,f,c,b,n,e,s,s,w,w,p,w,o,p,k,s,g,e
313,313,x,f,w,t,a,f,w,n,p,t,s,s,w,w,p,w,o,p,n,v,d,e
314,314,b,s,y,t,a,f,c,b,g,e,s,s,w,w,p,w,o,p,n,n,g,e
315,315,x,y,w,t,p,f,c,n,k,e,s,s,w,w,p,w,o,p,k,v,u,p
316,316,x,s,y,t,a,f,w,n,w,t,s,s,w,w,p,w,o,p,n,v,d,e
317,317,x,y,w,t,a,f,c,b,k,e,s,s,w,w,p,w,o,p,k,n,m,e
318,318,x,f,w,t,l,f,w,n,n,t,s,s,w,w,p,w,o,p,n,v,d,e
319,319,f,s,w,t,l,f,w,n,w,t,s,s,w,w,p,w,o,p,n,v,d,e
320,320,x,y,y,t,l,f,c,b,k,e,s,s,w,w,p,w,o,p,n,s,m,e
321,321,f,f,y,t,a,f,w,n,w,t,s,s,w,w,p,w,o,p,u,v,d,e
322,322,x,s,w,t,a,f,c,b,w,e,s,s,w,w,p,w,o,p,k,s,g,e
323,323,b,y,y,t,a,f,c,b,n,e,s,s,w,w,p,w,o,p,k,s,m,e
324,324,x,y,n,t,l,f,c,b,p,e,s,y,w,w,p,w,o,p,n,s,p,e
325,325,b,y,w,t,l,f,c,b,k,e,s,s,w,w,p,w,o,p,k,n,g,e
326,326,x,s,y,t,a,f,c,b,n,e,s,s,w,w,p,w,o,p,n,s,m,e
327,327,x,y,n,t,p,f,c,n,n,e,s,s,w,w,p,w,o,p,n,v,u,p
328,328,b,s,y,t,l,f,c,b,w,e,s,s,w,w,p,w,o,p,k,n,g,e
329,329,b,y,w,t,a,f,c,b,g,e,s,s,w,w,p,w,o,p,k,n,g,e
330,330,x,y,n,t,p,f,c,n,w,e,s,s,w,w,p,w,o,p,k,v,u,p
331,331,b,s,w,t,l,f,c,b,n,e,s,s,w,w,p,w,o,p,k,s,m,e
332,332,b,y,y,t,l,f,c,b,w,e,s,s,w,w,p,w,o,p,n,n,m,e
333,333,b,y,y,t,a,f,c,b,n,e,s,s,w,w,p,w,o,p,k,s,g,e
334,334,x,y,w,t,l,f,c,b,g,e,s,s,w,w,p,w,o,p,n,n,g,e
335,335,x,f,n,t,n,f,c,b,p,t,s,s,p,w,p,w,o,p,k,y,d,e
336,336,x,y,n,t,a,f,c,b,w,e,s,y,w,w,p,w,o,p,k,y,g,e
337,337,b,s,y,t,l,f,c,b,n,e,s,s,w,w,p,w,o,p,n,s,g,e
338,338,x,f,g,f,n,f,c,n,g,e,s,s,w,w,p,w,o,p,n,v,u,e
339,339,x,y,n,t,l,f,c,b,n,e,s,y,w,w,p,w,o,p,k,y,g,e
340,340,x,s,w,t,a,f,c,b,k,e,s,s,w,w,p,w,o,p,n,s,g,e
341,341,b,y,w,t,a,f,c,b,n,e,s,s,w,w,p,w,o,p,k,n,g,e
342,342,x,s,y,t,a,f,c,b,g,e,s,s,w,w,p,w,o,p,k,s,m,e
343,343,f,f,y,t,a,f,w,n,p,t,s,s,w,w,p,w,o,p,n,v,d,e
344,344,b,y,y,t,l,f,c,b,g,e,s,s,w,w,p,w,o,p,n,s,g,e
345,345,x,f,n,f,n,f,w,b,n,t,s,f,w,w,p,w,o,e,n,a,g,e
346,346,x,f,y,t,l,f,w,n,n,t,s,s,w,w,p,w,o,p,n,v,d,e
347,347,x,s,y,t,a,f,c,b,n,e,s,s,w,w,p,w,o,p,n,n,m,e
348,348,f,s,g,f,n,f,w,b,n,t,s,f,w,w,p,w,o,e,k,s,g,e
349,349,x,f,n,f,n,f,c,n,g,e,s,s,w,w,p,w,o,p,n,y,u,e
350,350,f,s,g,f,n,f,w,b,h,t,f,f,w,w,p,w,o,e,n,a,g,e
351,351,f,y,n,t,a,f,c,b,p,e,s,y,w,w,p,w,o,p,n,s,p,e
352,352,b,y,w,t,a,f,c,b,k,e,s,s,w,w,p,w,o,p,n,s,g,e
353,353,b,s,y,t,a,f,c,b,k,e,s,s,w,w,p,w,o,p,k,s,m,e
354,354,x,y,y,t,l,f,c,b,w,e,s,y,w,w,p,w,o,p,k,s,p,e
355,355,s,f,g,f,n,f,c,n,g,e,s,s,w,w,p,w,o,p,n,v,u,e
356,356,f,y,n,t,a,f,c,b,p,e,s,y,w,w,p,w,o,p,n,y,p,e
357,357,x,y,n,t,p,f,c,n,k,e,s,s,w,w,p,w,o,p,k,s,u,p
358,358,x,y,y,t,a,f,c,b,p,e,s,y,w,w,p,w,o,p,n,y,p,e
359,359,x,y,y,t,a,f,c,b,w,e,s,s,w,w,p,w,o,p,n,s,g,e
360,360,x,f,n,f,n,f,w,b,h,t,s,f,w,w,p,w,o,e,n,s,g,e
361,361,x,f,n,f,n,f,w,b,p,t,f,f,w,w,p,w,o,e,k,a,g,e
362,362,f,s,n,f,n,f,w,b,k,t,f,s,w,w,p,w,o,e,k,a,g,e
363,363,f,y,n,t,a,f,c,b,n,e,s,y,w,w,p,w,o,p,n,s,p,e
364,364,x,s,y,t,a,f,c,b,w,e,s,s,w,w,p,w,o,p,k,n,g,e
365,365,f,f,n,f,n,f,c,n,p,e,s,s,w,w,p,w,o,p,k,v,u,e
366,366,x,y,y,t,a,f,c,b,w,e,s,y,w,w,p,w,o,p,n,s,p,e
367,367,x,f,y,t,a,f,w,n,p,t,s,s,w,w,p,w,o,p,u,v,d,e
368,368,b,y,y,t,a,f,c,b,g,e,s,s,w,w,p,w,o,p,n,n,g,e
369,369,x,f,g,f,n,f,w,b,n,t,s,s,w,w,p,w,o,e,k,s,g,e
370,370,x,y,y,t,a,f,c,b,w,e,s,y,w,w,p,w,o,p,n,s,g,e
371,371,f,y,n,t,l,f,c,b,n,e,s,y,w,w,p,w,o,p,k,y,g,e
372,372,x,s,y,t,a,f,c,b,w,e,s,s,w,w,p,w,o,p,k,s,m,e
373,373,s,f,n,f,n,f,c,n,n,e,s,s,w,w,p,w,o,p,n,y,u,e
374,374,x,s,w,t,a,f,c,b,k,e,s,s,w,w,p,w,o,p,k,s,m,e
375,375,b,s,w,t,l,f,c,b,n,e,s,s,w,w,p,w,o,p,k,n,g,e
376,376,s,f,n,f,n,f,c,n,k,e,s,s,w,w,p,w,o,p,k,y,u,e
377,377,b,y,y,t,l,f,c,b,n,e,s,s,w,w,p,w,o,p,n,n,m,e
378,378,x,y,y,t,l,f,c,b,k,e,s,s,w,w,p,w,o,p,n,n,g,e
379,379,b,y,y,t,a,f,c,b,k,e,s,s,w,w,p,w,o,p,n,s,g,e
380,380,x,y,n,t,p,f,c,n,p,e,s,s,w,w,p,w,o,p,k,s,u,p
381,381,x,s,w,f,n,f,w,b,k,t,f,s,w,w,p,w,o,e,n,s,g,e
382,382,x,y,w,t,a,f,c,b,w,e,s,s,w,w,p,w,o,p,k,s,m,e
383,383,b,s,w,t,a,f,c,b,g,e,s,s,w,w,p,w,o,p,n,n,g,e
384,384,x,f,n,t,n,f,c,b,n,t,s,s,g,w,p,w,o,p,n,y,d,e
385,385,x,s,n,t,p,f,c,n,w,e,s,s,w,w,p,w,o,p,n,s,u,p
386,386,x,y,n,t,l,f,c,b,w,e,s,y,w,w,p,w,o,p,k,y,p,e
387,387,x,s,n,f,n,f,w,b,n,t,s,s,w,w,p,w,o,e,k,a,g,e
388,388,b,y,y,t,l,f,c,b,n,e,s,s,w,w,p,w,o,p,k,n,m,e
389,389,x,s,y,t,a,f,c,b,w,e,s,s,w,w,p,w,o,p,n,n,m,e
390,390,b,s,y,t,a,f,c,b,n,e,s,s,w,w,p,w,o,p,n,s,m,e
391,391,x,s,y,t,l,f,c,b,g,e,s,s,w,w,p,w,o,p,k,n,m,e
392,392,b,y,w,t,a,f,c,b,n,e,s,s,w,w,p,w,o,p,n,n,g,e
393,393,x,f,g,f,n,f,c,n,k,e,s,s,w,w,p,w,o,p,n,v,u,e
394,394,f,y,n,t,a,f,c,b,w,e,s,y,w,w,p,w,o,p,k,s,g,e
395,395,x,f,g,f,n,f,w,b,h,t,f,f,w,w,p,w,o,e,n,a,g,e
396,396,x,s,w,t,l,f,c,b,k,e,s,s,w,w,p,w,o,p,n,n,m,e
397,397,x,y,y,t,l,f,c,b,w,e,s,s,w,w,p,w,o,p,n,s,m,e
398,398,x,f,g,f,n,f,c,n,n,e,s,s,w,w,p,w,o,p,k,v,u,e
399,399,x,s,n,t,p,f,c,n,p,e,s,s,w,w,p,w,o,p,n,s,u,p
400,400,b,y,w,t,l,f,c,b,w,e,s,s,w,w,p,w,o,p,n,n,g,e
401,401,b,y,w,t,a,f,c,b,n,e,s,s,w,w,p,w,o,p,k,n,m,e
402,402,x,y,n,t,p,f,c,n,p,e,s,s,w,w,p,w,o,p,n,v,u,p
403,403,b,s,y,t,l,f,c,b,w,e,s,s,w,w,p,w,o,p,n,s,m,e
404,404,x,s,w,t,l,f,c,b,k,e,s,s,w,w,p,w,o,p,n,s,m,e
405,405,x,y,y,t,l,f,c,b,n,e,s,s,w,w,p,w,o,p,k,s,m,e
406,406,b,y,y,t,l,f,c,b,n,e,s,s,w,w,p,w,o,p,n,n,g,e
407,407,x,s,w,t,a,f,c,b,g,e,s,s,w,w,p,w,o,p,n,s,m,e
408,408,x,s,w,t,a,f,c,b,g,e,s,s,w,w,p,w,o,p,k,s,g,e
409,409,x,y,n,t,l,f,c,b,w,e,s,y,w,w,p,w,o,p,n,y,p,e
410,410,x,s,w,t,a,f,c,b,w,e,s,s,w,w,p,w,o,p,n,s,m,e
411,411,x,s,n,f,n,f,w,b,n,t,f,f,w,w,p,w,o,e,k,s,g,e
412,412,x,y,n,t,l,f,c,b,n,e,s,y,w,w,p,w,o,p,n,s,p,e
413,413,x,y,y,t,l,f,c,b,n,e,s,y,w,w,p,w,o,p,k,y,g,e
414,414,x,y,n,t,p,f,c,n,k,e,s,s,w,w,p,w,o,p,k,v,g,p
415,415,b,y,y,t,a,f,c,b,w,e,s,s,w,w,p,w,o,p,n,n,g,e
416,416,x,f,w,t,l,f,w,n,p,t,s,s,w,w,p,w,o,p,u,v,d,e
417,417,x,s,n,t,p,f,c,n,w,e,s,s,w,w,p,w,o,p,k,s,u,p
418,418,x,y,y,t,l,f,c,b,k,e,s,s,w,w,p,w,o,p,k,n,g,e
419,419,f,f,g,f,n,f,w,b,h,t,f,f,w,w,p,w,o,e,n,a,g,e
420,420,x,y,w,t,l,f,c,b,n,e,s,s,w,w,p,w,o,p,k,s,g,e
421,421,b,y,w,t,a,f,c,b,w,e,s,s,w,w,p,w,o,p,n,s,m,e
422,422,x,y,n,t,p,f,c,n,p,e,s,s,w,w,p,w,o,p,n,s,u,p
423,423,f,y,n,t,l,f,c,b,w,e,s,y,w,w,p,w,o,p,k,s,g,e
424,424,x,s,w,t,l,f,c,b,n,e,s,s,w,w,p,w,o,p,n,n,m,e
425,425,x,s,w,t,a,f,w,n,n,t,s,s,w,w,p,w,o,p,n,v,d,e
426,426,f,y,n,t,a,f,c,b,n,e,s,y,w,w,p,w,o,p,n,y,p,e
427,427,b,s,w,t,a,f,c,b,k,e,s,s,w,w,p,w,o,p,n,n,m,e
428,428,x,s,w,f,n,f,w,b,p,t,f,f,w,w,p,w,o,e,k,a,g,e
429,429,f,f,g,f,n,f,c,n,n,e,s,s,w,w,p,w,o,p,n,v,u,e
430,430,x,y,w,t,a,f,c,b,g,e,s,s,w,w,p,w,o,p,n,s,g,e
431,431,x,y,y,t,l,f,c,b,n,e,s,y,w,w,p,w,o,p,n,y,g,e
432,432,b,s,y,t,l,f,c,b,g,e,s,s,w,w,p,w,o,p,n,s,g,e
433,433,b,s,y,t,l,f,c,b,w,e,s,s,w,w,p,w,o,p,k,s,g,e
434,434,f,s,w,t,l,f,w,n,n,t,s,s,w,w,p,w,o,p,n,v,d,e
435,435,b,s,w,t,a,f,c,b,w,e,s,s,w,w,p,w,o,p,k,n,m,e
436,436,x,f,y,t,a,f,w,n,n,t,s,s,w,w,p,w,o,p,u,v,d,e
437,437,x,y,w,t,l,f,c,b,g,e,s,s,w,w,p,w,o,p,n,n,m,e
438,438,b,y,y,t,l,f,c,b,k,e,s,s,w,w,p,w,o,p,n,n,m,e
439,439,x,y,n,t,a,f,c,b,p,e,s,y,w,w,p,w,o,p,n,y,p,e
440,440,x,y,w,t,l,f,c,b,n,e,s,s,w,w,p,w,o,p,k,s,m,e
441,441,x,y,w,t,l,f,c,b,g,e,s,s,w,w,p,w,o,p,k,s,m,e
442,442,x,y,y,t,a,f,c,b,p,e,s,y,w,w,p,w,o,p,k,y,p,e
443,443,x,y,w,t,l,f,c,b,n,e,s,s,w,w,p,w,o,p,k,n,m,e
444,444,x,s,y,t,l,f,c,b,w,e,s,s,w,w,p,w,o,p,k,n,m,e
445,445,x,y,n,t,l,f,c,b,p,e,s,y,w,w,p,w,o,p,k,s,g,e
446,446,x,s,w,t,l,f,c,b,n,e,s,s,w,w,p,w,o,p,n,n,g,e
447,447,f,y,n,t,l,f,c,b,n,e,s,y,w,w,p,w,o,p,k,s,g,e
448,448,b,s,w,t,l,f,c,b,w,e,s,s,w,w,p,w,o,p,k,s,m,e
449,449,x,f,n,t,n,f,c,b,n,t,s,s,g,p,p,w,o,p,n,y,d,e
450,450,x,y,w,t,l,f,c,b,k,e,s,s,w,w,p,w,o,p,n,s,m,e
451,451,b,s,w,t,l,f,c,b,g,e,s,s,w,w,p,w,o,p,k,n,g,e
452,452,b,s,y,t,l,f,c,b,g,e,s,s,w,w,p,w,o,p,k,n,m,e
453,453,x,f,y,t,l,f,w,n,p,t,s,s,w,w,p,w,o,p,n,v,d,e
454,454,b,s,w,t,l,f,c,b,g,e,s,s,w,w,p,w,o,p,n,n,m,e
455,455,x,s,g,f,n,f,w,b,h,t,s,f,w,w,p,w,o,e,k,a,g,e
456,456,b,s,w,t,a,f,c,b,k,e,s,s,w,w,p,w,o,p,n,n,g,e
457,457,b,s,y,t,l,f,c,b,w,e,s,s,w,w,p,w,o,p,k,s,m,e
458,458,f,y,y,t,a,f,c,b,n,e,s,y,w,w,p,w,o,p,k,y,p,e
459,459,f,y,n,t,a,f,c,b,w,e,s,y,w,w,p,w,o,p,n,y,p,e
460,460,x,s,w,t,a,f,c,b,k,e,s,s,w,w,p,w,o,p,n,s,m,e
461,461,f,y,y,t,l,f,c,b,n,e,s,y,w,w,p,w,o,p,n,s,g,e
462,462,b,s,w,t,a,f,c,b,g,e,s,s,w,w,p,w,o,p,k,s,g,e
463,463,x,y,y,t,a,f,c,b,w,e,s,s,w,w,p,w,o,p,n,n,m,e
464,464,x,f,n,f,n,f,c,n,k,e,s,s,w,w,p,w,o,p,k,v,u,e
465,465,f,y,n,t,a,f,c,b,p,e,s,y,w,w,p,w,o,p,n,y,g,e
466,466,x,s,w,t,a,f,c,b,g,e,s,s,w,w,p,w,o,p,k,n,m,e
467,467,x,s,y,t,l,f,c,b,g,e,s,s,w,w,p,w,o,p,k,n,g,e
468,468,b,y,y,t,l,f,c,b,g,e,s,s,w,w,p,w,o,p,k,n,g,e
469,469,f,y,y,t,a,f,c,b,w,e,s,y,w,w,p,w,o,p,n,s,p,e
470,470,x,y,y,t,l,f,c,b,g,e,s,s,w,w,p,w,o,p,k,n,g,e
471,471,x,y,w,t,a,f,c,b,w,e,s,s,w,w,p,w,o,p,k,n,m,e
472,472,f,f,w,t,a,f,w,n,n,t,s,s,w,w,p,w,o,p,u,v,d,e
473,473,s,f,g,f,n,f,c,n,k,e,s,s,w,w,p,w,o,p,k,y,u,e
474,474,f,s,y,t,l,f,w,n,n,t,s,s,w,w,p,w,o,p,n,v,d,e
475,475,f,f,g,f,n,f,c,n,k,e,s,s,w,w,p,w,o,p,k,y,u,e
476,476,x,f,n,f,n,f,c,n,p,e,s,s,w,w,p,w,o,p,n,y,u,e
477,477,b,y,w,t,a,f,c,b,w,e,s,s,w,w,p,w,o,p,n,n,g,e
478,478,x,s,w,t,a,f,w,n,p,t,s,s,w,w,p,w,o,p,n,v,d,e
479,479,b,y,y,t,l,f,c,b,n,e,s,s,w,w,p,w,o,p,k,s,m,e
480,480,b,y,y,t,a,f,c,b,k,e,s,s,w,w,p,w,o,p,k,s,m,e
481,481,b,y,y,t,l,f,c,b,g,e,s,s,w,w,p,w,o,p,k,s,g,e
482,482,f,s,w,t,l,f,w,n,p,t,s,s,w,w,p,w,o,p,u,v,d,e
483,483,f,f,g,f,n,f,c,n,g,e,s,s,w,w,p,w,o,p,k,y,u,e
484,484,f,s,w,t,a,f,w,n,w,t,s,s,w,w,p,w,o,p,n,v,d,e
485,485,f,y,y,t,a,f,c,b,p,e,s,y,w,w,p,w,o,p,k,y,g,e
486,486,x,y,w,t,l,f,c,b,w,e,s,s,w,w,p,w,o,p,n,s,m,e
487,487,s,f,n,f,n,f,c,n,p,e,s,s,w,w,p,w,o,p,n,y,u,e
488,488,x,y,n,t,l,f,c,b,n,e,s,y,w,w,p,w,o,p,k,s,p,e
489,489,x,y,n,t,a,f,c,b,n,e,s,y,w,w,p,w,o,p,k,s,p,e
490,490,f,f,y,t,a,f,w,n,n,t,s,s,w,w,p,w,o,p,u,v,d,e
491,491,f,s,n,t,p,f,c,n,p,e,s,s,w,w,p,w,o,p,n,s,g,p
492,492,x,s,n,t,p,f,c,n,k,e,s,s,w,w,p,w,o,p,n,v,u,p
493,493,f,y,n,t,l,f,c,b,w,e,s,y,w,w,p,w,o,p,n,s,p,e
494,494,x,y,y,t,a,f,c,b,w,e,s,y,w,w,p,w,o,p,k,s,g,e
495,495,b,s,y,t,a,f,c,b,k,e,s,s,w,w,p,w,o,p,n,n,m,e
496,496,f,f,w,f,n,f,w,b,h,t,f,s,w,w,p,w,o,e,n,a,g,e
497,497,f,y,n,t,a,f,c,b,p,e,s,y,w,w,p,w,o,p,n,s,g,e
498,498,x,y,w,t,a,f,c,b,n,e,s,s,w,w,p,w,o,p,n,s,g,e
499,499,b,s,y,t,l,f,c,b,w,e,s,s,w,w,p,w,o,p,k,n,m,e
500,500,x,s,y,t,a,f,c,b,w,e,s,s,w,w,p,w,o,p,n,n,g,e
501,501,b,y,y,t,a,f,c,b,g,e,s,s,w,w,p,w,o,p,k,n,g,e
502,502,x,s,w,t,l,f,c,b,g,e,s,s,w,w,p,w,o,p,k,n,m,e
503,503,b,s,y,t,a,f,c,b,w,e,s,s,w,w,p,w,o,p,k,s,m,e
504,504,b,y,y,t,a,f,c,b,w,e,s,s,w,w,p,w,o,p,n,s,g,e
505,505,x,s,n,t,p,f,c,n,n,e,s,s,w,w,p,w,o,p,n,v,g,p
506,506,x,s,g,f,n,f,w,b,p,t,s,s,w,w,p,w,o,e,n,s,g,e
507,507,f,s,n,f,n,f,w,b,p,t,f,s,w,w,p,w,o,e,n,a,g,e
508,508,x,f,w,t,a,f,w,n,n,t,s,s,w,w,p,w,o,p,n,v,d,e
509,509,f,f,g,f,n,f,c,n,p,e,s,s,w,w,p,w,o,p,n,v,u,e
510,510,f,f,n,f,n,f,c,n,k,e,s,s,w,w,p,w,o,p,n,y,u,e
511,511,b,y,y,t,a,f,c,b,k,e,s,s,w,w,p,w,o,p,k,s,g,e
512,512,x,f,w,t,a,f,w,n,n,t,s,s,w,w,p,w,o,p,u,v,d,e
513,513,s,f,g,f,n,f,c,n,n,e,s,s,w,w,p,w,o,p,n,v,u,e
514,514,x,f,n,f,n,f,c,n,k,e,s,s,w,w,p,w,o,p,n,v,u,e
515,515,x,f,w,f,n,f,w,b,h,t,f,s,w,w,p,w,o,e,n,a,g,e
516,516,x,y,n,t,l,f,c,b,n,e,s,y,w,w,p,w,o,p,k,y,p,e
517,517,b,s,y,t,a,f,c,b,k,e,s,s,w,w,p,w,o,p,k,n,g,e
518,518,x,y,w,t,l,f,c,b,k,e,s,s,w,w,p,w,o,p,k,s,g,e
519,519,x,y,y,t,a,f,c,b,k,e,s,s,w,w,p,w,o,p,n,n,g,e
520,520,x,s,w,t,l,f,c,b,w,e,s,s,w,w,p,w,o,p,k,n,m,e
521,521,b,s,w,t,l,f,c,b,n,e,s,s,w,w,p,w,o,p,k,s,g,e
522,522,f,y,y,t,a,f,c,b,p,e,s,y,w,w,p,w,o,p,n,y,p,e
523,523,x,s,n,t,p,f,c,n,n,e,s,s,w,w,p,w,o,p,n,s,u,p
524,524,f,f,g,f,n,f,c,n,n,e,s,s,w,w,p,w,o,p,k,y,u,e
525,525,b,s,y,t,l,f,c,b,w,e,s,s,w,w,p,w,o,p,n,s,g,e
526,526,f,y,n,t,a,f,c,b,w,e,s,y,w,w,p,w,o,p,n,s,p,e
527,527,x,s,y,t,a,f,c,b,k,e,s,s,w,w,p,w,o,p,n,s,m,e
528,528,x,f,n,f,n,f,c,n,k,e,s,s,w,w,p,w,o,p,k,y,u,e
529,529,f,y,y,t,a,f,c,b,w,e,s,y,w,w,p,w,o,p,n,y,p,e
530,530,x,y,n,t,a,f,c,b,n,e,s,y,w,w,p,w,o,p,n,y,p,e
531,531,x,s,w,t,a,f,c,b,n,e,s,s,w,w,p,w,o,p,k,s,g,e
532,532,x,y,w,t,p,f,c,n,n,e,s,s,w,w,p,w,o,p,k,s,g,p
533,533,f,y,n,t,l,f,c,b,w,e,s,y,w,w,p,w,o,p,k,y,p,e
534,534,f,s,n,t,p,f,c,n,k,e,s,s,w,w,p,w,o,p,k,s,g,p
535,535,x,f,w,f,n,f,w,b,k,t,f,s,w,w,p,w,o,e,k,s,g,e
536,536,b,y,w,t,a,f,c,b,k,e,s,s,w,w,p,w,o,p,k,s,m,e
537,537,s,f,n,f,n,f,c,n,p,e,s,s,w,w,p,w,o,p,k,v,u,e
538,538,x,y,y,t,l,f,c,b,g,e,s,s,w,w,p,w,o,p,n,s,m,e
539,539,f,s,w,t,a,f,w,n,p,t,s,s,w,w,p,w,o,p,u,v,d,e
540,540,x,s,y,t,a,f,c,b,n,e,s,s,w,w,p,w,o,p,k,s,m,e
541,541,f,f,g,f,n,f,w,b,p,t,s,f,w,w,p,w,o,e,k,s,g,e
542,542,x,y,w,t,p,f,c,n,n,e,s,s,w,w,p,w,o,p,n,s,g,p
543,543,x,y,y,t,a,f,c,b,p,e,s,y,w,w,p,w,o,p,k,s,g,e
544,544,f,f,n,f,n,f,w,b,n,t,s,s,w,w,p,w,o,e,k,a,g,e
545,545,x,s,w,t,a,f,c,b,w,e,s,s,w,w,p,w,o,p,k,s,m,e
546,546,b,y,y,t,l,f,c,b,g,e,s,s,w,w,p,w,o,p,n,s,m,e
547,547,f,f,g,f,n,f,c,n,g,e,s,s,w,w,p,w,o,p,n,v,u,e
548,548,x,f,y,t,l,f,w,n,p,t,s,s,w,w,p,w,o,p,u,v,d,e
549,549,x,s,y,t,a,f,c,b,g,e,s,s,w,w,p,w,o,p,n,n,m,e
550,550,f,f,n,f,n,f,c,n,n,e,s,s,w,w,p,w,o,p,n,y,u,e
551,551,x,f,g,f,n,f,w,b,h,t,f,s,w,w,p,w,o,e,n,s,g,e
552,552,x,y,y,t,l,f,c,b,p,e,s,y,w,w,p,w,o,p,k,s,p,e
553,553,f,s,w,t,l,f,w,n,p,t,s,s,w,w,p,w,o,p,n,v,d,e
554,554,x,s,y,t,l,f,c,b,k,e,s,s,w,w,p,w,o,p,k,s,g,e
555,555,f,y,y,t,a,f,c,b,p,e,s,y,w,w,p,w,o,p,k,y,p,e
556,556,x,y,n,t,p,f,c,n,k,e,s,s,w,w,p,w,o,p,k,v,u,p
557,557,x,f,w,t,l,f,w,n,w,t,s,s,w,w,p,w,o,p,u,v,d,e
558,558,x,s,w,t,l,f,c,b,w,e,s,s,w,w,p,w,o,p,k,n,g,e
559,559,x,y,y,t,a,f,c,b,g,e,s,s,w,w,p,w,o,p,n,n,m,e
560,560,b,s,y,t,a,f,c,b,g,e,s,s,w,w,p,w,o,p,n,s,g,e
561,561,x,s,y,t,a,f,w,n,w,t,s,s,w,w,p,w,o,p,u,v,d,e
562,562,x,s,y,t,a,f,w,n,n,t,s,s,w,w,p,w,o,p,u,v,d,e
563,563,x,f,w,f,n,f,w,b,n,t,f,s,w,w,p,w,o,e,k,s,g,e
564,564,b,s,w,t,a,f,c,b,w,e,s,s,w,w,p,w,o,p,n,s,m,e
565,565,x,y,w,t,p,f,c,n,w,e,s,s,w,w,p,w,o,p,k,v,g,p
566,566,x,y,y,t,a,f,c,b,g,e,s,s,w,w,p,w,o,p,n,n,g,e
567,567,f,s,g,f,n,f,w,b,k,t,s,f,w,w,p,w,o,e,k,s,g,e
568,568,x,s,n,t,p,f,c,n,n,e,s,s,w,w,p,w,o,p,n,s,g,p
569,569,b,y,w,t,a,f,c,b,w,e,s,s,w,w,p,w,o,p,k,n,m,e
570,570,x,s,w,t,a,f,c,b,k,e,s,s,w,w,p,w,o,p,k,n,m,e
571,571,f,f,y,t,l,f,w,n,n,t,s,s,w,w,p,w,o,p,n,v,d,e
572,572,x,s,y,t,a,f,c,b,k,e,s,s,w,w,p,w,o,p,k,n,g,e
